alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;rrm;79478.935546875;81542.02187805176;81256.09423065186;83634.62355041504;1127.9422616885272
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;brm;83383.58447265625;85687.02426834106;85525.95640563965;89514.2193145752;1352.7927999716658
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;rrm;82651.45318603516;85649.3147529602;85708.73243713379;89148.39239501953;1527.6784293509368
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;brm;84122.60575866699;86694.72291946411;86498.82010650635;88837.05155944824;1305.1886504340093
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;rrm;85145.15045166016;86843.84690475464;86775.11131286621;89172.93711853027;994.3203461337889
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;83826.90350341797;86472.50505447388;86239.48142242432;89288.8604888916;1420.06380542722
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;83211.29626464844;86853.20322723388;86932.89543914795;89389.09252929688;1597.2516966017863
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;brm;82827.2963256836;84895.51070709228;84957.16227722168;87376.44149780273;1182.730944065378
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;rrm;82369.58502197266;84127.66344223023;84210.51251220703;85795.65509033203;883.9085018760583
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;brm;83908.64730834961;86492.31969528199;86670.21175384521;92030.00936889648;1803.3149797560905
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;rrm;83719.76528930664;85930.88370819092;86112.98305511475;87870.3117980957;1120.9025679538568
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;brm;86420.93966674805;88007.76264801025;87890.19490814209;89647.05477905273;860.7661282558439
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;rrm;85466.81913757324;87354.57838821411;87338.65099334717;89838.83506774902;962.2032451609382
