alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;577046.8038738283;587706.3086075928;588346.5454375684;599054.5626291017;4908.56462068163
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;brm;532374.8855656837;546310.2543620069;546354.948621543;561477.4056327344;7729.000554240265
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;rrm;528527.7070313087;538260.190037754;537714.9333530469;546254.8003544923;4229.709320508037
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;brm;557719.5375037501;573819.6824008466;574518.3663105958;590359.6256522462;8494.397086652774
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;rrm;530496.8821365626;551380.8894623586;552378.8754095021;563538.6356364845;7396.1379907847295
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;brm;582495.38665209;591543.6364291934;589708.3873032031;605074.8294076563;5092.995926035603
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;rrm;571157.8169226954;581967.6445466292;579830.4287806153;595983.41761;7562.406104576191
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;584700.7772291407;593120.5772097735;592522.3503561232;604085.9490766798;5793.951908667068
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;576128.7411987695;589477.2397325528;589887.2915491797;601447.1542773048;5524.198387938877
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;brm;523295.52052878914;534165.0157698701;535760.546858379;544901.021735547;5743.652834008541
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;rrm;466978.9530275587;483362.4222673887;483063.09791750985;500761.4124104298;8231.259625906894
